,Table 1. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alabama:  2009-2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,State,Table 2. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alaska:  2009-2013,Table 3. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arizona:  2009-2013,Table 4. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arkansas:  2009-2013,Table 5. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for California:  2009-2013,Table 6. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Colorado:  2009-2013,Table 7. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Connecticut:  2009-2013,Table 8. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Delaware:  2009-2013,Table 9. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for District of Columbia:  2009-2013,Table 10. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Florida:  2009-2013,Table 11. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Georgia:  2009-2013,Table 12. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Hawaii:  2009-2013,Table 13. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Idaho:  2009-2013,Table 14. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Illinois:  2009-2013,Table 15. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Indiana:  2009-2013,Table 16. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Iowa:  2009-2013,Table 17. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kansas:  2009-2013,Table 18. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kentucky:  2009-2013,Table 19. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Louisiana:  2009-2013,Table 20. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maine:  2009-2013,Table 21. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maryland:  2009-2013,Table 22. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Massachusetts:  2009-2013,Table 23. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Michigan:  2009-2013,Table 24. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Minnesota:  2009-2013,Table 25. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Mississippi:  2009-2013,Table 26. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Missouri:  2009-2013,Table 27. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Montana:  2009-2013,Table 28. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nebraska:  2009-2013,Table 29. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nevada:  2009-2013,Table 30. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Hampshire:  2009-2013,Table 31. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Jersey:  2009-2013,Table 32. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Mexico:  2009-2013,Table 33. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New York:  2009-2013,Table 34. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Carolina:  2009-2013,Table 35. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Dakota:  2009-2013,Table 36. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Ohio:  2009-2013,Table 37. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oklahoma:  2009-2013,Table 38. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oregon:  2009-2013,Table 39. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Pennsylvania:  2009-2013,Table 40. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Rhode Island:  2009-2013,Table 41. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Carolina:  2009-2013,Table 42. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Dakota:  2009-2013,Table 43. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Tennessee:  2009-2013,Table 44. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Texas:  2009-2013,Table 45. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Utah:  2009-2013,Table 46. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Vermont:  2009-2013,Table 47. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Virginia:  2009-2013,Table 48. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Washington:  2009-2013,Table 49. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for West Virginia:  2009-2013,Table 50. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wisconsin:  2009-2013,Table 51. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wyoming:  2009-2013
2926,,4275,490,800,209,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Choctaw,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,,70,54,(D),(D),Missouri,,,,,,,,,,,,,,,,,,,,,,,,..American Indian,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,,190,182,(D),(D),Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Amharic,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,,30,47,(D),(D),Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Chadic,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,,(D),(D),(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Cushite,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,,(D),(D),(D),(D),Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Sudanic,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,,255,237,100,116,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Swahili,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,,30,31,(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,,140,111,65,63,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Fulani,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,,400,182,55,42,Missouri,,,,,,,,,,,,,,,,,,,,,,,,"..Kru, Ibo, Yoruba",,,,,,,,,,,,,,,,,,,,,,,,,,
2936,,(D),(D),(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..African,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,,25,37,(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Syriac,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,,(D),(D),(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Aztecan,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,,445,419,345,337,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Mayan languages,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,,35,75,35,75,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Oto - Manguen,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,,(D),(D),(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Arawakian,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,,(D),(D),(D),(D),Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Tupi-Guarani,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,,215,144,(B),--,Missouri,,,,,,,,,,,,,,,,,,,,,,,,..Uncodable,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,,148040,2631,56170,2047,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Spanish,,,,,,,,,,,,,,,,,,,,,,,,,
2945,,14380,999,2830,443,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..French,,,,,,,,,,,,,,,,,,,,,,,,,
2946,,80,68,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Patois,,,,,,,,,,,,,,,,,,,,,,,,,
2947,,35,34,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Cajun,,,,,,,,,,,,,,,,,,,,,,,,,
2948,,2595,590,745,303,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Portuguese,,,,,,,,,,,,,,,,,,,,,,,,,
2949,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Papia Mentae,,,,,,,,,,,,,,,,,,,,,,,,,
2950,,22910,1409,5565,929,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..German,,,,,,,,,,,,,,,,,,,,,,,,,
2951,,4085,677,1685,354,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Pennsylvania Dutch,,,,,,,,,,,,,,,,,,,,,,,,,
2952,,3085,716,745,215,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Dutch,,,,,,,,,,,,,,,,,,,,,,,,,
2953,,330,130,25,22,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Afrikaans,,,,,,,,,,,,,,,,,,,,,,,,,
2954,,475,205,40,42,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Swedish,,,,,,,,,,,,,,,,,,,,,,,,,
2955,,170,93,45,49,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Danish,,,,,,,,,,,,,,,,,,,,,,,,,
2956,,200,97,4,9,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Norwegian,,,,,,,,,,,,,,,,,,,,,,,,,
2957,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Icelandic,,,,,,,,,,,,,,,,,,,,,,,,,
2958,,12340,1454,6045,795,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Serbocroatian,,,,,,,,,,,,,,,,,,,,,,,,,
2959,,635,219,220,95,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Croatian,,,,,,,,,,,,,,,,,,,,,,,,,
2960,,525,261,215,127,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Serbian,,,,,,,,,,,,,,,,,,,,,,,,,
2961,,880,327,300,177,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,
2962,,325,161,20,23,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Czech,,,,,,,,,,,,,,,,,,,,,,,,,
2963,,60,56,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Slovak,,,,,,,,,,,,,,,,,,,,,,,,,
2964,,1020,362,285,184,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Bulgarian,,,,,,,,,,,,,,,,,,,,,,,,,
2965,,90,112,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Macedonian,,,,,,,,,,,,,,,,,,,,,,,,,
2966,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Slovene,,,,,,,,,,,,,,,,,,,,,,,,,
2967,,415,209,190,140,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..India n.e.c.3,,,,,,,,,,,,,,,,,,,,,,,,,
2968,,1990,588,570,220,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Bengali,,,,,,,,,,,,,,,,,,,,,,,,,
2969,,820,351,245,143,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Panjabi,,,,,,,,,,,,,,,,,,,,,,,,,
2970,,845,297,80,74,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Marathi,,,,,,,,,,,,,,,,,,,,,,,,,
2971,,265,211,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Oriya,,,,,,,,,,,,,,,,,,,,,,,,,
2972,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Assamese,,,,,,,,,,,,,,,,,,,,,,,,,
2973,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Kashmiri,,,,,,,,,,,,,,,,,,,,,,,,,
2974,,1290,411,685,297,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Nepali,,,,,,,,,,,,,,,,,,,,,,,,,
2975,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Sindhi,,,,,,,,,,,,,,,,,,,,,,,,,
2976,,200,178,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Pakistan n.e.c.3,,,,,,,,,,,,,,,,,,,,,,,,,
2977,,155,108,65,74,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Sinhalese,,,,,,,,,,,,,,,,,,,,,,,,,
2978,,25,29,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Jamaican Creole,,,,,,,,,,,,,,,,,,,,,,,,,
2979,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Krio,,,,,,,,,,,,,,,,,,,,,,,,,
2980,,40,30,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Pidgin,,,,,,,,,,,,,,,,,,,,,,,,,
2981,,1645,465,450,213,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Romanian,,,,,,,,,,,,,,,,,,,,,,,,,
2982,,130,79,20,25,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Irish Gaelic,,,,,,,,,,,,,,,,,,,,,,,,,
2983,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Scottic Gaelic,,,,,,,,,,,,,,,,,,,,,,,,,
2984,,1630,690,840,370,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Albanian,,,,,,,,,,,,,,,,,,,,,,,,,
2985,,185,113,80,70,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Lithuanian,,,,,,,,,,,,,,,,,,,,,,,,,
2986,,165,117,55,44,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Latvian,,,,,,,,,,,,,,,,,,,,,,,,,
2987,,385,280,155,121,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Pashto,,,,,,,,,,,,,,,,,,,,,,,,,
2988,,470,240,230,132,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Kurdish,,,,,,,,,,,,,,,,,,,,,,,,,
2989,,14755,1073,8380,830,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Chinese,,,,,,,,,,,,,,,,,,,,,,,,,
2990,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Hakka,,,,,,,,,,,,,,,,,,,,,,,,,
2991,,890,317,510,223,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Cantonese,,,,,,,,,,,,,,,,,,,,,,,,,
2992,,2620,461,1155,291,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Mandarin,,,,,,,,,,,,,,,,,,,,,,,,,
2993,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Fuchow,,,,,,,,,,,,,,,,,,,,,,,,,
2994,,520,196,340,170,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Formosan,,,,,,,,,,,,,,,,,,,,,,,,,
2995,,10,12,10,12,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Wu,,,,,,,,,,,,,,,,,,,,,,,,,
2996,,365,277,275,221,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Uighur,,,,,,,,,,,,,,,,,,,,,,,,,
2997,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Azerbaijani,,,,,,,,,,,,,,,,,,,,,,,,,
2998,,1945,884,750,404,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Turkish,,,,,,,,,,,,,,,,,,,,,,,,,
2999,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Mongolian,,,,,,,,,,,,,,,,,,,,,,,,,
3000,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Tungus,,,,,,,,,,,,,,,,,,,,,,,,,
3001,,80,75,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Dravidian,,,,,,,,,,,,,,,,,,,,,,,,,
3002,,45,74,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Gondi,,,,,,,,,,,,,,,,,,,,,,,,,
3003,,3610,625,490,188,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Telugu,,,,,,,,,,,,,,,,,,,,,,,,,
3004,,395,176,55,70,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Kannada,,,,,,,,,,,,,,,,,,,,,,,,,
3005,,795,284,150,77,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Malayalam,,,,,,,,,,,,,,,,,,,,,,,,,
3006,,2305,689,705,350,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Tamil,,,,,,,,,,,,,,,,,,,,,,,,,
3007,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Munda,,,,,,,,,,,,,,,,,,,,,,,,,
3008,,260,150,240,146,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Burmese,,,,,,,,,,,,,,,,,,,,,,,,,
3009,,170,169,130,121,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Karen,,,,,,,,,,,,,,,,,,,,,,,,,
3010,,380,166,140,96,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Indonesian,,,,,,,,,,,,,,,,,,,,,,,,,
3011,,130,82,30,38,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Malay,,,,,,,,,,,,,,,,,,,,,,,,,
3012,,290,135,105,81,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Bisayan,,,,,,,,,,,,,,,,,,,,,,,,,
3013,,40,34,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Sebuano,,,,,,,,,,,,,,,,,,,,,,,,,
3014,,50,53,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ilocano,,,,,,,,,,,,,,,,,,,,,,,,,
3015,,15,25,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Bikol,,,,,,,,,,,,,,,,,,,,,,,,,
3016,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Pampangan,,,,,,,,,,,,,,,,,,,,,,,,,
3017,,740,241,325,168,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Micronesian,,,,,,,,,,,,,,,,,,,,,,,,,
3018,,200,110,20,23,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,
3019,,70,69,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Kusaiean,,,,,,,,,,,,,,,,,,,,,,,,,
3020,,200,253,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Marshallese,,,,,,,,,,,,,,,,,,,,,,,,,
3021,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Mokilese,,,,,,,,,,,,,,,,,,,,,,,,,
3022,,60,62,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Palau,,,,,,,,,,,,,,,,,,,,,,,,,
3023,,615,225,320,245,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ponapean,,,,,,,,,,,,,,,,,,,,,,,,,
3024,,100,199,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Trukese,,,,,,,,,,,,,,,,,,,,,,,,,
3025,,25,28,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Melanesian,,,,,,,,,,,,,,,,,,,,,,,,,
3026,,535,211,125,85,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Samoan,,,,,,,,,,,,,,,,,,,,,,,,,
3027,,60,59,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Tongan,,,,,,,,,,,,,,,,,,,,,,,,,
3028,,195,148,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Fijian,,,,,,,,,,,,,,,,,,,,,,,,,
3029,,105,67,35,34,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Hawaiian,,,,,,,,,,,,,,,,,,,,,,,,,
3030,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Inupik,,,,,,,,,,,,,,,,,,,,,,,,,
3031,,35,44,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Arapaho,,,,,,,,,,,,,,,,,,,,,,,,,
3032,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Cheyenne,,,,,,,,,,,,,,,,,,,,,,,,,
3033,,15,16,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Kickapoo,,,,,,,,,,,,,,,,,,,,,,,,,
3034,,40,42,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ojibwa,,,,,,,,,,,,,,,,,,,,,,,,,
3035,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,
3036,,20,29,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Foothill North Yokuts,,,,,,,,,,,,,,,,,,,,,,,,,
3037,,55,47,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Dakota,,,,,,,,,,,,,,,,,,,,,,,,,
3038,,70,76,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Winnebago,,,,,,,,,,,,,,,,,,,,,,,,,
3039,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Ponca,,,,,,,,,,,,,,,,,,,,,,,,,
3040,,30,39,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Choctaw,,,,,,,,,,,,,,,,,,,,,,,,,
3041,,70,59,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Muskogee,,,,,,,,,,,,,,,,,,,,,,,,,
3042,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Seneca,,,,,,,,,,,,,,,,,,,,,,,,,
3043,,630,210,30,31,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Cherokee,,,,,,,,,,,,,,,,,,,,,,,,,
3044,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Tiwa,,,,,,,,,,,,,,,,,,,,,,,,,
3045,,120,83,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..American Indian,,,,,,,,,,,,,,,,,,,,,,,,,
3046,,2150,529,915,306,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Amharic,,,,,,,,,,,,,,,,,,,,,,,,,
3047,,30,28,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Chadic,,,,,,,,,,,,,,,,,,,,,,,,,
3048,,1950,590,1000,293,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Cushite,,,,,,,,,,,,,,,,,,,,,,,,,
3049,,875,467,545,381,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Sudanic,,,,,,,,,,,,,,,,,,,,,,,,,
3050,,85,70,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Nilotic,,,,,,,,,,,,,,,,,,,,,,,,,
3051,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Nilo-Hamitic,,,,,,,,,,,,,,,,,,,,,,,,,
3052,,2220,448,445,188,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Swahili,,,,,,,,,,,,,,,,,,,,,,,,,
3053,,850,284,300,169,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Bantu,,,,,,,,,,,,,,,,,,,,,,,,,
3054,,80,69,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Mande,,,,,,,,,,,,,,,,,,,,,,,,,
3055,,215,130,125,88,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Fulani,,,,,,,,,,,,,,,,,,,,,,,,,
3056,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Gur,,,,,,,,,,,,,,,,,,,,,,,,,
3057,,3050,669,440,143,Montana,,,,,,,,,,,,,,,,,,,,,,,,,"..Kru, Ibo, Yoruba",,,,,,,,,,,,,,,,,,,,,,,,,
3058,,90,67,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Efik,,,,,,,,,,,,,,,,,,,,,,,,,
3059,,120,91,25,29,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..African,,,,,,,,,,,,,,,,,,,,,,,,,
3060,,330,214,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Finnish,,,,,,,,,,,,,,,,,,,,,,,,,
3061,,(D),(D),(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,
3062,,30,34,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Basque,,,,,,,,,,,,,,,,,,,,,,,,,
3063,,35,32,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Syriac,,,,,,,,,,,,,,,,,,,,,,,,,
3064,,(D),(D),(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Mayan languages,,,,,,,,,,,,,,,,,,,,,,,,,
3065,,40,65,(D),(D),Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Chibchan,,,,,,,,,,,,,,,,,,,,,,,,,
3066,,185,83,(B),--,Montana,,,,,,,,,,,,,,,,,,,,,,,,,..Uncodable,,,,,,,,,,,,,,,,,,,,,,,,,
3067,,13930,927,3125,394,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Spanish,,,,,,,,,,,,,,,,,,,,,,,,
3068,,2305,343,345,122,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..French,,,,,,,,,,,,,,,,,,,,,,,,
3069,,20,24,(B),--,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Cajun,,,,,,,,,,,,,,,,,,,,,,,,
3070,,135,64,40,31,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Portuguese,,,,,,,,,,,,,,,,,,,,,,,,
3071,,7120,621,1265,280,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..German,,,,,,,,,,,,,,,,,,,,,,,,
3072,,170,106,80,62,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Pennsylvania Dutch,,,,,,,,,,,,,,,,,,,,,,,,
3073,,580,189,55,54,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Dutch,,,,,,,,,,,,,,,,,,,,,,,,
3074,,50,51,(B),--,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Afrikaans,,,,,,,,,,,,,,,,,,,,,,,,
3075,,130,71,10,12,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Swedish,,,,,,,,,,,,,,,,,,,,,,,,
3076,,300,147,15,13,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Danish,,,,,,,,,,,,,,,,,,,,,,,,
3077,,590,164,115,72,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,..Norwegian,,,,,,,,,,,,,,,,,,,,,,,,
